"","latitude","longitude","brightness","scan","track","acq_date","acq_time","version","bright_t31","frp","daynight","bright_ti4","bright_ti5"
"238",-8.889,-47.681,312.2,1.1,1,"2020-10-22",140,"6.0NRT",296.4,9.6,"N",NA,NA
"239",-8.355,-44.006,313.8,1.2,1.1,"2020-10-22",140,"6.0NRT",295.3,13.7,"N",NA,NA
"240",-8.356,-44.016,312.6,1.2,1.1,"2020-10-22",140,"6.0NRT",295.2,12.7,"N",NA,NA
"241",-9.08,-49.254,311.1,1.2,1.1,"2020-10-22",140,"6.0NRT",297.1,10.9,"N",NA,NA
"242",-9.082,-49.265,311.2,1.2,1.1,"2020-10-22",140,"6.0NRT",296.8,10.9,"N",NA,NA
"243",-9.405,-51.681,310.4,1.9,1.3,"2020-10-22",140,"6.0NRT",290.4,20.5,"N",NA,NA
"244",-9.152,-50.017,314.1,1.4,1.2,"2020-10-22",140,"6.0NRT",295.7,16.3,"N",NA,NA
"245",-9.216,-50.584,308.4,1.5,1.2,"2020-10-22",140,"6.0NRT",292.5,12.4,"N",NA,NA
"246",-8.537,-45.707,305.9,1,1,"2020-10-22",140,"6.0NRT",295.6,4.2,"N",NA,NA
"247",-8.538,-45.716,310.2,1,1,"2020-10-22",140,"6.0NRT",296.7,7.2,"N",NA,NA
"248",-8.69,-47.105,311.8,1,1,"2020-10-22",140,"6.0NRT",295.8,9.2,"N",NA,NA
"249",-8.687,-47.284,305.6,1,1,"2020-10-22",140,"6.0NRT",294.4,5.5,"N",NA,NA
"250",-8.438,-45.662,305.4,1,1,"2020-10-22",140,"6.0NRT",294.8,4.7,"N",NA,NA
"251",-8.859,-49.424,306.2,1.3,1.1,"2020-10-22",140,"6.0NRT",295.3,6.1,"N",NA,NA
"252",-8.657,-48.775,307.6,1.2,1.1,"2020-10-22",140,"6.0NRT",295.3,7.6,"N",NA,NA
"253",-8.658,-48.785,306.1,1.2,1.1,"2020-10-22",140,"6.0NRT",295.4,6.6,"N",NA,NA
"254",-8.756,-49.567,308.6,1.3,1.1,"2020-10-22",140,"6.0NRT",296.7,9.3,"N",NA,NA
"255",-8.759,-49.82,306.5,1.3,1.1,"2020-10-22",140,"6.0NRT",296.5,6.5,"N",NA,NA
"256",-8.144,-45.471,308.8,1,1,"2020-10-22",140,"6.0NRT",296.3,6.2,"N",NA,NA
"257",-8.119,-45.493,313.3,1,1,"2020-10-22",140,"6.0NRT",298.2,8.9,"N",NA,NA
"258",-8.108,-45.473,314.3,1,1,"2020-10-22",140,"6.0NRT",297.3,10.9,"N",NA,NA
"259",-8.109,-45.482,322,1,1,"2020-10-22",140,"6.0NRT",298.7,18.3,"N",NA,NA
"260",-8.11,-45.491,308.2,1,1,"2020-10-22",140,"6.0NRT",298.1,6.2,"N",NA,NA
"261",-8.265,-46.895,306.5,1,1,"2020-10-22",140,"6.0NRT",296.5,4.7,"N",NA,NA
"262",-8.256,-46.896,308.3,1,1,"2020-10-22",140,"6.0NRT",296.5,5.9,"N",NA,NA
"263",-8.589,-49.468,319.7,1.3,1.1,"2020-10-22",140,"6.0NRT",296.7,19.4,"N",NA,NA
"264",-8.591,-49.479,314.7,1.3,1.1,"2020-10-22",140,"6.0NRT",296.6,13.2,"N",NA,NA
"265",-8.58,-49.475,309.7,1.3,1.1,"2020-10-22",140,"6.0NRT",295.4,9.6,"N",NA,NA
"266",-8.066,-45.953,304.4,1,1,"2020-10-22",140,"6.0NRT",293.5,5.3,"N",NA,NA
"267",-8.323,-47.834,305.8,1.1,1,"2020-10-22",140,"6.0NRT",294.9,5.6,"N",NA,NA
"268",-8.039,-46.022,304.9,1,1,"2020-10-22",140,"6.0NRT",294.4,4.9,"N",NA,NA
"269",-7.433,-42.188,310.3,1.6,1.2,"2020-10-22",140,"6.0NRT",295.7,13.2,"N",NA,NA
"270",-7.708,-44.051,309.5,1.2,1.1,"2020-10-22",140,"6.0NRT",297.8,8.8,"N",NA,NA
"271",-7.709,-44.062,308.3,1.2,1.1,"2020-10-22",140,"6.0NRT",296.9,8,"N",NA,NA
"272",-7.733,-44.356,306.7,1.1,1.1,"2020-10-22",140,"6.0NRT",294.5,7.3,"N",NA,NA
"273",-7.409,-42.34,306.6,1.5,1.2,"2020-10-22",140,"6.0NRT",295.6,8.1,"N",NA,NA
"274",-7.715,-44.369,326.4,1.1,1.1,"2020-10-22",140,"6.0NRT",295.5,26.5,"N",NA,NA
"275",-7.717,-44.379,318,1.1,1.1,"2020-10-22",140,"6.0NRT",295.4,16.2,"N",NA,NA
"276",-7.707,-44.38,308.5,1.1,1.1,"2020-10-22",140,"6.0NRT",295.7,7.9,"N",NA,NA
"277",-8.191,-47.946,307.4,1.1,1,"2020-10-22",140,"6.0NRT",295.6,6.4,"N",NA,NA
"278",-8.192,-47.956,308.1,1.1,1,"2020-10-22",140,"6.0NRT",295.7,6.9,"N",NA,NA
"279",-7.2,-41.189,305.7,1.9,1.3,"2020-10-22",140,"6.0NRT",294.5,11.9,"N",NA,NA
"280",-8.4,-49.57,306.6,1.3,1.1,"2020-10-22",140,"6.0NRT",295.9,7.2,"N",NA,NA
"281",-8.367,-49.482,318.1,1.3,1.1,"2020-10-22",140,"6.0NRT",296.7,19.3,"N",NA,NA
"282",-8.369,-49.493,311.7,1.3,1.1,"2020-10-22",140,"6.0NRT",295.9,12,"N",NA,NA
"283",-7.323,-42.592,312.6,1.5,1.2,"2020-10-22",140,"6.0NRT",297,14.4,"N",NA,NA
"284",-7.325,-42.606,310,1.5,1.2,"2020-10-22",140,"6.0NRT",297,11,"N",NA,NA
"285",-7.314,-42.607,307.6,1.5,1.2,"2020-10-22",140,"6.0NRT",297,8.6,"N",NA,NA
"286",-7.32,-42.599,317.2,1.5,1.2,"2020-10-22",140,"6.0NRT",297.2,21.6,"N",NA,NA
"287",-7.642,-44.93,320,1.1,1,"2020-10-22",140,"6.0NRT",296,17.9,"N",NA,NA
"288",-7.633,-44.931,331.2,1.1,1,"2020-10-22",140,"6.0NRT",297.6,31.8,"N",NA,NA
"289",-7.634,-44.941,314.9,1.1,1,"2020-10-22",140,"6.0NRT",296.8,12.2,"N",NA,NA
"290",-8.151,-48.646,311.4,1.1,1.1,"2020-10-22",140,"6.0NRT",293.9,10.2,"N",NA,NA
"291",-7.065,-41.385,308.5,1.8,1.3,"2020-10-22",140,"6.0NRT",296.5,12.5,"N",NA,NA
"292",-7.867,-46.747,318,1,1,"2020-10-22",140,"6.0NRT",295.1,14.4,"N",NA,NA
"293",-7.868,-46.756,373.7,1,1,"2020-10-22",140,"6.0NRT",300.1,127.6,"N",NA,NA
"294",-7.859,-46.757,373.7,1,1,"2020-10-22",140,"6.0NRT",298.3,127.8,"N",NA,NA
"295",-7.86,-46.766,356.8,1,1,"2020-10-22",140,"6.0NRT",297.7,76.4,"N",NA,NA
"296",-7.026,-41.292,306.7,1.8,1.3,"2020-10-22",140,"6.0NRT",296,10.6,"N",NA,NA
"297",-7.029,-41.308,307,1.8,1.3,"2020-10-22",140,"6.0NRT",296.3,10.4,"N",NA,NA
"298",-7.033,-41.296,313.2,1.8,1.3,"2020-10-22",140,"6.0NRT",296.5,20.8,"N",NA,NA
"299",-7.443,-44.131,307.9,1.2,1.1,"2020-10-22",140,"6.0NRT",295,8.8,"N",NA,NA
"300",-8.117,-49.07,305.6,1.2,1.1,"2020-10-22",140,"6.0NRT",295.3,6.4,"N",NA,NA
"301",-7.607,-45.512,307.4,1,1,"2020-10-22",140,"6.0NRT",296.7,5.6,"N",NA,NA
"302",-8.24,-50.051,305.2,1.4,1.2,"2020-10-22",140,"6.0NRT",294.8,7,"N",NA,NA
"303",-8.242,-50.063,306.6,1.4,1.2,"2020-10-22",140,"6.0NRT",294.6,8.3,"N",NA,NA
"304",-7.013,-41.788,314.3,1.7,1.3,"2020-10-22",140,"6.0NRT",296.4,19.8,"N",NA,NA
"305",-7.753,-46.723,325.3,1,1,"2020-10-22",140,"6.0NRT",296.1,21.5,"N",NA,NA
"306",-7.755,-46.732,336.8,1,1,"2020-10-22",140,"6.0NRT",296.5,36.9,"N",NA,NA
"307",-7.002,-41.79,316.2,1.7,1.3,"2020-10-22",140,"6.0NRT",296.8,23,"N",NA,NA
"308",-7.744,-46.724,306.1,1,1,"2020-10-22",140,"6.0NRT",294.8,5.5,"N",NA,NA
"309",-7.016,-41.794,309,1.7,1.3,"2020-10-22",140,"6.0NRT",296,11.4,"N",NA,NA
"310",-7.002,-41.781,309.7,1.7,1.3,"2020-10-22",140,"6.0NRT",296.4,11.6,"N",NA,NA
"311",-7.004,-41.796,312.2,1.7,1.3,"2020-10-22",140,"6.0NRT",296.5,16.2,"N",NA,NA
"312",-6.993,-41.798,311.4,1.7,1.3,"2020-10-22",140,"6.0NRT",296.4,14.7,"N",NA,NA
"313",-6.866,-41.363,306.5,1.8,1.3,"2020-10-22",140,"6.0NRT",295.6,9.2,"N",NA,NA
"314",-6.869,-41.38,307.1,1.8,1.3,"2020-10-22",140,"6.0NRT",295.4,10.4,"N",NA,NA
"315",-7.975,-49.064,309,1.2,1.1,"2020-10-22",140,"6.0NRT",294.9,8.5,"N",NA,NA
"316",-8.022,-49.411,310.2,1.2,1.1,"2020-10-22",140,"6.0NRT",295.9,8.7,"N",NA,NA
"317",-7.635,-46.67,315.4,1,1,"2020-10-22",140,"6.0NRT",296.1,12.2,"N",NA,NA
"318",-7.972,-49.059,309.4,1.2,1.1,"2020-10-22",140,"6.0NRT",294.7,9.8,"N",NA,NA
"319",-8.021,-49.417,307.6,1.2,1.1,"2020-10-22",140,"6.0NRT",296.1,6.9,"N",NA,NA
"320",-6.762,-41.129,309.5,1.9,1.4,"2020-10-22",140,"6.0NRT",294.9,18.3,"N",NA,NA
"321",-6.773,-41.558,317.6,1.8,1.3,"2020-10-22",140,"6.0NRT",295.1,31.8,"N",NA,NA
"322",-6.775,-41.574,309.2,1.8,1.3,"2020-10-22",140,"6.0NRT",294.7,16.2,"N",NA,NA
"323",-7.26,-44.832,320.4,1.1,1,"2020-10-22",140,"6.0NRT",297.7,17.1,"N",NA,NA
"324",-7.252,-44.844,308.7,1.1,1,"2020-10-22",140,"6.0NRT",296.2,6.5,"N",NA,NA
"325",-7.547,-47.02,312.3,1,1,"2020-10-22",140,"6.0NRT",294.9,10.1,"N",NA,NA
"326",-7.608,-47.721,318.1,1,1,"2020-10-22",140,"6.0NRT",297.6,14.7,"N",NA,NA
"327",-7.609,-47.73,321.4,1,1,"2020-10-22",140,"6.0NRT",297.3,18.1,"N",NA,NA
"328",-7.601,-47.727,316.7,1,1,"2020-10-22",140,"6.0NRT",296.3,13.9,"N",NA,NA
"329",-7.426,-46.621,318.4,1,1,"2020-10-22",140,"6.0NRT",295.4,14.8,"N",NA,NA
"330",-7.563,-47.591,307,1,1,"2020-10-22",140,"6.0NRT",296.3,5.5,"N",NA,NA
"331",-7.85,-49.801,303.3,1.3,1.1,"2020-10-22",140,"6.0NRT",292.6,4.3,"N",NA,NA
"332",-7.851,-49.812,302.9,1.3,1.1,"2020-10-22",140,"6.0NRT",292,3.9,"N",NA,NA
"333",-7.153,-45.362,316.2,1,1,"2020-10-22",140,"6.0NRT",295.7,13,"N",NA,NA
"334",-7.154,-45.371,311.1,1,1,"2020-10-22",140,"6.0NRT",295.1,8.8,"N",NA,NA
"335",-7.713,-49.4,303.3,1.2,1.1,"2020-10-22",140,"6.0NRT",291,4.9,"N",NA,NA
"336",-7.715,-49.411,323.2,1.2,1.1,"2020-10-22",140,"6.0NRT",291.8,26.2,"N",NA,NA
"337",-7.408,-47.274,316.2,1,1,"2020-10-22",140,"6.0NRT",297.4,12.2,"N",NA,NA
"338",-7.409,-47.283,319.6,1,1,"2020-10-22",140,"6.0NRT",297.7,15.2,"N",NA,NA
"339",-7.224,-46.498,313.3,1,1,"2020-10-22",140,"6.0NRT",295.6,10.8,"N",NA,NA
"340",-6.642,-42.666,305.8,1.5,1.2,"2020-10-22",140,"6.0NRT",295.6,7,"N",NA,NA
"341",-7.147,-46.15,305.5,1,1,"2020-10-22",140,"6.0NRT",293.7,5.4,"N",NA,NA
"342",-7.148,-46.159,314.2,1,1,"2020-10-22",140,"6.0NRT",294.1,11.7,"N",NA,NA
"343",-7.14,-46.425,312.2,1,1,"2020-10-22",140,"6.0NRT",296.9,9.7,"N",NA,NA
"344",-7.141,-46.433,313.1,1,1,"2020-10-22",140,"6.0NRT",295.8,10.4,"N",NA,NA
"345",-7.178,-46.822,307.5,1,1,"2020-10-22",140,"6.0NRT",297.2,5.8,"N",NA,NA
"346",-6.75,-44.334,376.1,1.2,1.1,"2020-10-22",140,"6.0NRT",301.9,168.7,"N",NA,NA
"347",-6.752,-44.344,338,1.2,1.1,"2020-10-22",140,"6.0NRT",299.2,45.7,"N",NA,NA
"348",-7.173,-47.237,307.1,1,1,"2020-10-22",140,"6.0NRT",297,4.4,"N",NA,NA
"349",-6.746,-44.33,365.2,1.2,1.1,"2020-10-22",140,"6.0NRT",299.2,123.6,"N",NA,NA
"350",-6.748,-44.34,394.3,1.2,1.1,"2020-10-22",140,"6.0NRT",307,273.8,"N",NA,NA
"351",-6.444,-42.346,307.3,1.6,1.2,"2020-10-22",140,"6.0NRT",296.1,9.2,"N",NA,NA
"352",-6.737,-44.331,327.5,1.2,1.1,"2020-10-22",140,"6.0NRT",294.9,28.9,"N",NA,NA
"353",-6.738,-44.342,378.9,1.2,1.1,"2020-10-22",140,"6.0NRT",299,183.8,"N",NA,NA
"354",-6.74,-44.352,309.8,1.2,1.1,"2020-10-22",140,"6.0NRT",295.3,7.9,"N",NA,NA
"355",-7.012,-46.495,309.6,1,1,"2020-10-22",140,"6.0NRT",293.2,8,"N",NA,NA
"356",-6.993,-46.489,306.2,1,1,"2020-10-22",140,"6.0NRT",293.6,5.6,"N",NA,NA
"357",-7.023,-46.894,312.5,1,1,"2020-10-22",140,"6.0NRT",294.1,10.3,"N",NA,NA
"358",-6.873,-45.911,306.6,1,1,"2020-10-22",140,"6.0NRT",296.6,5.9,"N",NA,NA
"359",-6.997,-46.779,335.4,1,1,"2020-10-22",140,"6.0NRT",295.8,35.5,"N",NA,NA
"360",-7.095,-47.793,307.4,1,1,"2020-10-22",140,"6.0NRT",295.9,5.3,"N",NA,NA
"361",-7.096,-47.802,308.8,1,1,"2020-10-22",140,"6.0NRT",295.4,6.2,"N",NA,NA
"362",-6.938,-46.751,307.1,1,1,"2020-10-22",140,"6.0NRT",295.4,5.8,"N",NA,NA
"363",-6.94,-46.76,307.1,1,1,"2020-10-22",140,"6.0NRT",294.5,5.8,"N",NA,NA
"364",-6.929,-46.752,309.4,1,1,"2020-10-22",140,"6.0NRT",295,7.4,"N",NA,NA
"365",-7.401,-50.466,314.9,1.4,1.2,"2020-10-22",140,"6.0NRT",289.8,21.3,"N",NA,NA
"366",-6.785,-46.126,314,1,1,"2020-10-22",140,"6.0NRT",294.3,11.3,"N",NA,NA
"367",-6.776,-46.127,305.6,1,1,"2020-10-22",140,"6.0NRT",294.8,5.5,"N",NA,NA
"368",-6.777,-46.136,304.4,1,1,"2020-10-22",140,"6.0NRT",293.9,4.7,"N",NA,NA
"369",-6.477,-44.22,303,1.2,1.1,"2020-10-22",140,"6.0NRT",292,3.7,"N",NA,NA
"370",-6.041,-41.656,308.1,1.8,1.3,"2020-10-22",140,"6.0NRT",295.1,12.5,"N",NA,NA
"371",-6.222,-44.364,305.7,1.2,1.1,"2020-10-22",140,"6.0NRT",294.3,6.3,"N",NA,NA
"372",-6.56,-46.675,306.4,1,1,"2020-10-22",140,"6.0NRT",294.9,5.7,"N",NA,NA
"373",-6.457,-46.921,310.8,1,1,"2020-10-22",140,"6.0NRT",295.6,8.2,"N",NA,NA
"374",-6.035,-44.339,306.6,1.2,1.1,"2020-10-22",140,"6.0NRT",295.4,6.5,"N",NA,NA
"375",-6.025,-44.341,304.7,1.2,1.1,"2020-10-22",140,"6.0NRT",294.5,4.7,"N",NA,NA
"376",-6.432,-47.2,310.5,1,1,"2020-10-22",140,"6.0NRT",294.3,8.2,"N",NA,NA
"377",-5.92,-44.679,306.4,1.1,1.1,"2020-10-22",140,"6.0NRT",295.8,6.3,"N",NA,NA
"378",-6.583,-49.41,319.3,1.2,1.1,"2020-10-22",140,"6.0NRT",295,20.2,"N",NA,NA
"379",-6.585,-49.421,305.5,1.2,1.1,"2020-10-22",140,"6.0NRT",293.5,6.4,"N",NA,NA
"380",-6.574,-49.412,345.8,1.2,1.1,"2020-10-22",140,"6.0NRT",294.6,67.3,"N",NA,NA
"381",-6.575,-49.422,326.2,1.2,1.1,"2020-10-22",140,"6.0NRT",293.9,29.3,"N",NA,NA
"382",-5.855,-44.663,316.3,1.1,1.1,"2020-10-22",140,"6.0NRT",296.5,15.5,"N",NA,NA
"383",-5.844,-44.654,346.7,1.2,1.1,"2020-10-22",140,"6.0NRT",297.3,66,"N",NA,NA
"384",-5.846,-44.664,374.1,1.1,1.1,"2020-10-22",140,"6.0NRT",300.1,158.2,"N",NA,NA
"385",-5.539,-42.814,314.7,1.5,1.2,"2020-10-22",140,"6.0NRT",296.2,17.9,"N",NA,NA
"386",-5.511,-42.846,316.1,1.5,1.2,"2020-10-22",140,"6.0NRT",296,18.5,"N",NA,NA
"387",-5.513,-42.86,322.3,1.5,1.2,"2020-10-22",140,"6.0NRT",296.7,29.3,"N",NA,NA
"388",-5.533,-42.992,309.5,1.5,1.2,"2020-10-22",140,"6.0NRT",296.3,9.5,"N",NA,NA
"389",-5.509,-42.853,327.9,1.5,1.2,"2020-10-22",140,"6.0NRT",296.5,41,"N",NA,NA
"390",-5.498,-42.855,309.6,1.5,1.2,"2020-10-22",140,"6.0NRT",295.9,10.4,"N",NA,NA
"391",-5.845,-45.487,305.2,1.1,1,"2020-10-22",140,"6.0NRT",294,5.5,"N",NA,NA
"392",-6.097,-47.236,328.8,1,1,"2020-10-22",140,"6.0NRT",296,25.1,"N",NA,NA
"393",-6.098,-47.245,314.6,1,1,"2020-10-22",140,"6.0NRT",295.5,10.6,"N",NA,NA
"394",-5.813,-45.394,320.5,1.1,1,"2020-10-22",140,"6.0NRT",295.8,17.4,"N",NA,NA
"395",-5.814,-45.404,316.8,1.1,1,"2020-10-22",140,"6.0NRT",295.8,13.6,"N",NA,NA
"396",-5.804,-45.396,312.2,1.1,1,"2020-10-22",140,"6.0NRT",295.2,9.7,"N",NA,NA
"397",-5.805,-45.406,305.2,1.1,1,"2020-10-22",140,"6.0NRT",295.1,4.3,"N",NA,NA
"398",-5.915,-46.545,305.1,1,1,"2020-10-22",140,"6.0NRT",294.3,4.9,"N",NA,NA
"399",-5.629,-44.709,309.3,1.1,1.1,"2020-10-22",140,"6.0NRT",296.2,7.8,"N",NA,NA
"400",-5.62,-44.71,318.2,1.1,1.1,"2020-10-22",140,"6.0NRT",296.6,15.7,"N",NA,NA
"401",-6.261,-49.447,303.1,1.2,1.1,"2020-10-22",140,"6.0NRT",289.8,5.3,"N",NA,NA
"402",-5.341,-43.107,306.7,1.4,1.2,"2020-10-22",140,"6.0NRT",294.7,8.7,"N",NA,NA
"403",-5.807,-46.365,310,1,1,"2020-10-22",140,"6.0NRT",292.8,8.4,"N",NA,NA
"404",-5.808,-46.374,304.9,1,1,"2020-10-22",140,"6.0NRT",293.7,5.3,"N",NA,NA
"405",-5.666,-45.458,310.3,1.1,1,"2020-10-22",140,"6.0NRT",295,9.1,"N",NA,NA
"406",-5.668,-45.467,305.8,1.1,1,"2020-10-22",140,"6.0NRT",294.5,5.7,"N",NA,NA
"407",-5.798,-46.366,322.5,1,1,"2020-10-22",140,"6.0NRT",291.8,18.9,"N",NA,NA
"408",-5.799,-46.375,313.4,1,1,"2020-10-22",140,"6.0NRT",293.3,10.5,"N",NA,NA
"409",-5.543,-45.245,306,1.1,1,"2020-10-22",140,"6.0NRT",295.8,5.2,"N",NA,NA
"410",-5.743,-46.629,316.1,1,1,"2020-10-22",140,"6.0NRT",293.5,12.6,"N",NA,NA
"411",-5.745,-46.638,307.9,1,1,"2020-10-22",140,"6.0NRT",293.9,6.4,"N",NA,NA
"412",-5.734,-46.63,304.8,1,1,"2020-10-22",140,"6.0NRT",294.3,4.2,"N",NA,NA
"413",-5.43,-44.602,312.3,1.2,1.1,"2020-10-22",140,"6.0NRT",297.2,9.6,"N",NA,NA
"414",-5.431,-44.613,324.4,1.2,1.1,"2020-10-22",140,"6.0NRT",297.5,23.8,"N",NA,NA
"415",-5.42,-44.604,368.2,1.2,1.1,"2020-10-22",140,"6.0NRT",300,134.5,"N",NA,NA
"416",-5.421,-44.614,363.5,1.2,1.1,"2020-10-22",140,"6.0NRT",299.3,116.4,"N",NA,NA
"417",-5.41,-44.605,310.3,1.2,1.1,"2020-10-22",140,"6.0NRT",296.3,8.2,"N",NA,NA
"418",-5.412,-44.616,310,1.2,1.1,"2020-10-22",140,"6.0NRT",296.1,7.9,"N",NA,NA
"419",-5.59,-46.139,308.7,1,1,"2020-10-22",140,"6.0NRT",294.2,10.6,"N",NA,NA
"420",-5.249,-43.871,307,1.3,1.1,"2020-10-22",140,"6.0NRT",295.6,6.4,"N",NA,NA
"421",-5.31,-44.906,312.4,1.1,1.1,"2020-10-22",140,"6.0NRT",297,9.6,"N",NA,NA
"422",-5.531,-46.626,308.3,1,1,"2020-10-22",140,"6.0NRT",295.8,5.6,"N",NA,NA
"423",-5.521,-46.618,310.5,1,1,"2020-10-22",140,"6.0NRT",295.6,7.4,"N",NA,NA
"424",-5.522,-46.627,305.7,1,1,"2020-10-22",140,"6.0NRT",295.2,3.9,"N",NA,NA
"425",-5.787,-48.502,301.6,1.1,1,"2020-10-22",140,"6.0NRT",286.5,4.5,"N",NA,NA
"426",-5.457,-46.56,313.6,1,1,"2020-10-22",140,"6.0NRT",294.3,9.9,"N",NA,NA
"427",-5.307,-45.777,306.6,1,1,"2020-10-22",140,"6.0NRT",295.3,4.8,"N",NA,NA
"428",-5.126,-45.208,305.8,1.1,1,"2020-10-22",140,"6.0NRT",295.5,5.1,"N",NA,NA
"429",-5.328,-46.619,309,1,1,"2020-10-22",140,"6.0NRT",293.4,7.1,"N",NA,NA
"430",-5.329,-46.628,305.9,1,1,"2020-10-22",140,"6.0NRT",293.2,5,"N",NA,NA
"431",-5.502,-47.972,337.5,1,1,"2020-10-22",140,"6.0NRT",291.9,39.2,"N",NA,NA
"432",-5.503,-47.981,323.5,1,1,"2020-10-22",140,"6.0NRT",290.6,20.4,"N",NA,NA
"433",-5.294,-46.642,311.7,1,1,"2020-10-22",140,"6.0NRT",294,9.2,"N",NA,NA
"434",-5.276,-46.581,311.9,1,1,"2020-10-22",140,"6.0NRT",291,8.7,"N",NA,NA
"435",-5.28,-46.608,311.4,1,1,"2020-10-22",140,"6.0NRT",294.8,7.7,"N",NA,NA
"436",-5.281,-46.617,315.1,1,1,"2020-10-22",140,"6.0NRT",293.4,10.3,"N",NA,NA
"437",-5.266,-46.701,305.9,1,1,"2020-10-22",140,"6.0NRT",292.9,5.1,"N",NA,NA
"438",-5.267,-46.71,310.2,1,1,"2020-10-22",140,"6.0NRT",293.1,8.1,"N",NA,NA
"439",-5.27,-46.728,314.6,1,1,"2020-10-22",140,"6.0NRT",292.9,11.9,"N",NA,NA
"440",-5.457,-48.506,304.6,1.1,1,"2020-10-22",140,"6.0NRT",286.3,5.5,"N",NA,NA
"441",-4.085,-40.019,314.2,2.6,1.6,"2020-10-22",140,"6.0NRT",291.7,46.3,"N",NA,NA
"442",-5.286,-48.071,316.3,1,1,"2020-10-22",140,"6.0NRT",283.4,14.2,"N",NA,NA
"443",-4.925,-45.685,314.6,1.1,1,"2020-10-22",140,"6.0NRT",294.8,11.8,"N",NA,NA
"444",-4.076,-40.003,307.8,2.6,1.6,"2020-10-22",140,"6.0NRT",291.4,28.8,"N",NA,NA
"445",-4.08,-40.025,308.4,2.6,1.6,"2020-10-22",140,"6.0NRT",291.3,28.4,"N",NA,NA
"446",-4.808,-45.253,314.4,1.1,1,"2020-10-22",140,"6.0NRT",295.3,12.2,"N",NA,NA
"447",-5.001,-46.712,304.7,1,1,"2020-10-22",140,"6.0NRT",290.9,4.2,"N",NA,NA
"448",-4.992,-46.714,312.6,1,1,"2020-10-22",140,"6.0NRT",291.6,9.6,"N",NA,NA
"449",-4.993,-46.723,306.5,1,1,"2020-10-22",140,"6.0NRT",291.1,5.2,"N",NA,NA
"450",-4.845,-45.76,304,1.1,1,"2020-10-22",140,"6.0NRT",290.1,4.3,"N",NA,NA
"451",-4.846,-45.77,315.6,1.1,1,"2020-10-22",140,"6.0NRT",289.8,13.3,"N",NA,NA
"452",-4.636,-44.57,310.7,1.2,1.1,"2020-10-22",140,"6.0NRT",295.3,9.6,"N",NA,NA
"453",-4.638,-44.581,313.7,1.2,1.1,"2020-10-22",140,"6.0NRT",295.3,12.6,"N",NA,NA
"454",-4.627,-44.571,322.1,1.2,1.1,"2020-10-22",140,"6.0NRT",295.5,22.5,"N",NA,NA
"455",-4.628,-44.582,326.6,1.2,1.1,"2020-10-22",140,"6.0NRT",295.4,28.7,"N",NA,NA
"456",-4.473,-44.007,316.5,1.3,1.1,"2020-10-22",140,"6.0NRT",295.4,17.3,"N",NA,NA
"457",-4.86,-46.819,331.9,1,1,"2020-10-22",140,"6.0NRT",291.8,30.1,"N",NA,NA
"458",-4.861,-46.827,316.2,1,1,"2020-10-22",140,"6.0NRT",290.9,12.9,"N",NA,NA
"459",-4.809,-46.85,317.6,1,1,"2020-10-22",140,"6.0NRT",289.3,14.5,"N",NA,NA
"460",-4.788,-46.899,310.6,1,1,"2020-10-22",140,"6.0NRT",288.5,9,"N",NA,NA
"461",-4.462,-44.706,311.9,1.2,1.1,"2020-10-22",140,"6.0NRT",295.3,10.7,"N",NA,NA
"462",-4.451,-44.697,333.6,1.2,1.1,"2020-10-22",140,"6.0NRT",295.6,39.8,"N",NA,NA
"463",-4.453,-44.708,330.3,1.2,1.1,"2020-10-22",140,"6.0NRT",295.6,34.1,"N",NA,NA
"464",-4.7,-46.415,308.4,1,1,"2020-10-22",140,"6.0NRT",286.3,8,"N",NA,NA
"465",-4.898,-47.863,304.4,1,1,"2020-10-22",140,"6.0NRT",288.3,5.2,"N",NA,NA
"466",-4.897,-47.992,302.6,1,1,"2020-10-22",140,"6.0NRT",288.1,4.1,"N",NA,NA
"467",-4.966,-48.481,302.7,1,1,"2020-10-22",140,"6.0NRT",285.2,4.3,"N",NA,NA
"468",-4.967,-48.491,307.9,1,1,"2020-10-22",140,"6.0NRT",285.1,7.7,"N",NA,NA
"469",-4.651,-46.456,323,1,1,"2020-10-22",140,"6.0NRT",289.6,20.6,"N",NA,NA
"470",-4.653,-46.465,310.8,1,1,"2020-10-22",140,"6.0NRT",289.1,9.5,"N",NA,NA
"471",-5.267,-50.881,310.5,1.4,1.2,"2020-10-22",140,"6.0NRT",274.8,17.9,"N",NA,NA
"472",-4.369,-44.628,306.4,1.2,1.1,"2020-10-22",140,"6.0NRT",294.6,6.1,"N",NA,NA
"473",-4.54,-46.002,305.8,1,1,"2020-10-22",140,"6.0NRT",289,5.9,"N",NA,NA
"474",-4.694,-47.464,302.7,1,1,"2020-10-22",140,"6.0NRT",291.1,3.6,"N",NA,NA
"475",-4.695,-47.473,326,1,1,"2020-10-22",140,"6.0NRT",291.9,22.6,"N",NA,NA
"476",-4.696,-47.482,312.7,1,1,"2020-10-22",140,"6.0NRT",292.1,9.7,"N",NA,NA
"477",-4.831,-48.494,304.7,1,1,"2020-10-22",140,"6.0NRT",289,5.2,"N",NA,NA
"478",-4.19,-44.245,306.2,1.3,1.1,"2020-10-22",140,"6.0NRT",294.6,6.1,"N",NA,NA
"479",-4.613,-47.156,322,1,1,"2020-10-22",140,"6.0NRT",289.9,18.4,"N",NA,NA
